Problem ID,Function ID,Instance ID,Algorithm,Best Solution (X),Best Function Value (F)
bbob_f002_i37_d20,2,37,PSO,"[2.5075058905747056, 1.9945361096117316, -2.9517375580355356, -1.433514198274971, 3.381508654599852, 0.2825024541736206, 0.28663996614425175, -3.1284046513315054, 0.2826203296998212, -0.744876399529861, -2.4520902893268346, 3.7200177035509325, -2.0734170620064516, -2.939974583267949, -2.6751580345803108, 2.1551558140560982, 2.3487640122022553, 3.2943838719581615, 3.375951965361691, 2.5280109390784022]",-0.28715237117351944
bbob_f002_i37_d20,2,37,CMAES,"[2.268893680308109, 1.9423194804039294, -2.9918470104136436, -1.4278447145547806, 3.3804152324282573, 0.29117242809352906, 0.28916882936941857, -3.128665933005997, 0.2841336735904072, -0.7441105893387814, -2.4526409987677233, 3.7197463024382706, -2.073346936115341, -2.9401444666125904, -2.6751191266961336, 2.155158932513661, 2.348772792357016, 3.2943745921835124, 3.376055403021109, 2.5280237594661346]",-0.20619261037992542
bbob_f002_i37_d20,2,37,DE,"[1.7582957557086236, 2.0112364217251804, -3.716597053867523, -1.2278139284737568, 3.290920675603406, 0.49420030036718143, 0.40124787741077006, -3.0981485379281626, 0.2798137955956822, -0.8334875645897096, -2.5073138580404515, 3.7132533536061465, -2.0914494524004468, -2.952539471240026, -2.6741923703154384, 2.146100433006035, 2.3501328680839326, 3.2967051635025237, 3.3747724906005745, 2.527413376543647]",25.50429474024654
bbob_f002_i37_d20,2,37,L-BFGS-B,,
bbob_f002_i37_d20,2,37,BIPOP-CMAES,"[1.1893625439420494, 4.2856119563876405, -4.25563524651836, -1.6492339777302731, 3.1352449649978555, 0.2902600183257251, 0.2881235666667564, -3.1780931560289343, 0.23997267148640894, -0.7346176918538648, -2.469897629280239, 3.7222565450349983, -2.0741354960821923, -2.9383849245580462, -2.6762639019505143, 2.1557256510720255, 2.3480698298219016, 3.296347568441174, 3.376580851112272, 2.527584052568518]",27.177851585240635
bbob_f002_i38_d20,2,38,PSO,"[2.7253177087351976, -0.23435173959334815, -3.113425490245657, 3.3676822105520547, 0.45182346879638763, -1.58259127200102, 1.8887951485902013, -3.1349657902825423, 1.7917568917606281, -0.17422909756578248, -0.819283293469528, 0.10801032026572975, 1.830447213653579, -2.344872306218653, 0.8807936328164072, 0.041638818828628237, 2.0824085039577875, -2.9376328400056884, 1.298372256349808, 1.7127996765277653]",152.7811117361608
bbob_f002_i38_d20,2,38,CMAES,"[2.025161202626073, -0.5677381014700025, -3.267691574012313, 3.3985568534069053, 0.4129588804381772, -1.559600677593159, 1.914674751456566, -3.1465039314841716, 1.784547660242942, -0.17784561372702434, -0.8265891768319511, 0.10656617954675873, 1.8297735484841846, -2.3434106375283568, 0.8814983089518558, 0.04112087558710176, 2.08205870521624, -2.9374046265893403, 1.298612921210351, 1.7125894123116039]",153.94473456305911
bbob_f002_i38_d20,2,38,DE,"[4.740766900012814, -0.5242183839641035, -3.1191836386453407, 4.123922368730895, 0.5783603358685121, -1.6280684849848859, 2.0255323383955437, -3.173150725673744, 1.7221498827798962, -0.20082337644727669, -0.813807536092503, 0.12453892411351797, 1.8236760316419918, -2.3493361825069323, 0.8737559969932799, 0.045148214897212435, 2.0842285247652663, -2.93912107229917, 1.2987404692185383, 1.711161858653478]",172.1146231881126
bbob_f002_i38_d20,2,38,L-BFGS-B,,
bbob_f002_i38_d20,2,38,BIPOP-CMAES,"[-0.09900176140818065, -2.1258330847552, -3.605751606858199, 4.141633960116963, 0.5425427293956947, -1.6348915010194314, 1.910057405954639, -3.1337480929355386, 1.7842797870017135, -0.1700755817186418, -0.8247743074470525, 0.10449032984107076, 1.830333157771194, -2.3441155721753204, 0.880916902533643, 0.0417158725070739, 2.082205328332949, -2.9374316971075305, 1.2985378739598188, 1.712939627098431]",174.30317480332627
bbob_f002_i39_d20,2,39,PSO,"[-1.4702524499309542, -2.4747542107914056, 2.5008925551003363, 1.3441472719179375, 4.167971127553358, -2.9782568726532554, 0.5822234097004597, 1.7723820276296, 0.8516250682115815, -1.098184730853698, 0.5943417755570523, 0.4130200985169728, -3.4267431079437847, 0.805851907139756, -1.4262010289743898, 1.8757874161178665, -0.5373510853101868, -0.07016447009834362, 2.2357606472794838, -2.921061630484909]",-144.9965679389228
bbob_f002_i39_d20,2,39,CMAES,"[-1.430306807659265, -4.124849172553462, 2.591782943489294, 1.1293305061420273, 2.963569446821034, -2.8414822062863614, 0.6390010734734659, 1.8273627823513365, 0.800185697949793, -1.0761093837704285, 0.6358155730843693, 0.3956903553208502, -3.452512326256895, 0.818508720646328, -1.4288345868043684, 1.8735588954740372, -0.5406573820228235, -0.06947406905023357, 2.2366934572004045, -2.921498326475133]",-197.30599848638198
bbob_f002_i39_d20,2,39,DE,"[-0.3066127273314943, -4.39190960891913, 2.782016207448872, 1.3570535418299168, 2.9594596735500316, -2.618147802289181, 0.5191859019097357, 1.8866285016652287, 0.9503649808684699, -1.097534083524515, 0.645354228233002, 0.39561657838732023, -3.456339907872249, 0.8192969868318551, -1.4193178367798667, 1.8793366069729416, -0.5396912037921698, -0.07068577276483884, 2.2376052133002577, -2.9205934978080315]",-176.19141018677016
bbob_f002_i39_d20,2,39,L-BFGS-B,,
bbob_f002_i39_d20,2,39,BIPOP-CMAES,"[0.023711212743601863, -3.4659226600227844, 3.353004203580735, 0.5185609188234975, 2.9922979153506826, -2.9783207701826075, 0.6318459400163512, 1.879726514233472, 0.8125023626678985, -1.0793443129226346, 0.6490094118585642, 0.4008379300096257, -3.4536158188560546, 0.8187509434370124, -1.43370344099615, 1.874661531868114, -0.5409148303132787, -0.06952709436082002, 2.2370542611441997, -2.9218764344923764]",-183.24924454192785
bbob_f002_i40_d20,2,40,PSO,"[3.2097252384868655, 0.6911448242626477, -0.3285722062543705, 0.5164865670570578, 0.8423898752629131, -2.201276714289572, 1.7775666102761694, -3.23421985105635, 1.5396773397440267, -1.6820392126060357, -2.777326122267265, -1.2246539566543444, 0.5975248696388762, 1.8631030442682506, 0.9662943382021908, -0.012007870256066082, -0.4120450278096391, 2.7256191170644737, 3.3064223891968867, 0.7840099695917672]",43.85236528421981
bbob_f002_i40_d20,2,40,CMAES,"[2.5714820212157434, 0.7806465235668094, -0.4025743714710508, 0.5964899626304154, 0.8591374882795062, -2.2079422111410945, 1.7786016269637468, -3.2374082466543865, 1.5387146310601114, -1.6809852635907685, -2.7769316486233797, -1.2256296355127527, 0.5970471395690957, 1.8631235720557768, 0.9659417007474991, -0.01201741155328584, -0.41194243336927805, 2.7255682037308198, 3.3064497412687217, 0.7839773766918263]",44.292389978521676
bbob_f002_i40_d20,2,40,DE,"[2.7390257896494514, 1.5291659318296036, -0.6317993133256827, 0.7748373381859935, 0.7180863024808886, -2.5380703893733987, 1.8205054149429096, -3.2089229913446133, 1.4512674201814035, -1.737252350644408, -2.7983088957405475, -1.216779304790296, 0.5894216007015975, 1.8615186966101187, 0.9604573545510179, -0.00800386977781882, -0.41193067158103924, 2.7260000022845796, 3.3064117138460976, 0.7833473998802181]",59.18118389703941
bbob_f002_i40_d20,2,40,L-BFGS-B,,
bbob_f002_i40_d20,2,40,BIPOP-CMAES,"[0.27560316509079835, 1.3344736993093167, -0.518771706467409, 2.030806213522416, 1.6481926785034435, -1.921084978094579, 1.7004699499637965, -3.198146246514157, 1.6017175336969367, -1.6435730148365766, -2.7769269863687227, -1.2367483593714694, 0.5904148224633448, 1.8586700208930456, 0.9661357324882024, -0.006608588593724129, -0.4119720187921319, 2.7253493221861715, 3.305618623630592, 0.7826745107523708]",91.77331654832415
bbob_f002_i41_d20,2,41,PSO,"[-2.489268804703606, -3.640342962314918, -1.514777912987332, -1.118929309154635, 0.5571185956388631, -0.4968974171176551, 2.3155237446704255, -0.9812082101730234, -3.3437045771358505, 2.4960952641884813, 1.5371691424219098, -1.8257890499994704, 1.76475685154076, 0.7177952077608426, -1.141615537900223, 3.348819363062848, 0.9495484093327264, -3.3248379126148424, 0.392802223936032, 0.8120196298139118]",-999.9900610369932
bbob_f002_i41_d20,2,41,CMAES,"[-2.8143295802543373, -3.7448400735289535, -1.257045817308943, -1.1706769499866536, 0.5488488925414323, -0.5177067320008426, 2.3258538318625286, -0.9851645524737886, -3.342807690933671, 2.494629332794565, 1.5364774586015244, -1.8272735246956961, 1.764749309213287, 0.7172523161931545, -1.1417527243402277, 3.3488519194520343, 0.9496053262892534, -3.324745084529175, 0.3928114270992866, 0.8119528550481263]",-999.5262373010293
bbob_f002_i41_d20,2,41,DE,"[-0.9359038688737975, -3.0629957052194627, -0.9217806198448729, -1.3043918455006707, 0.5469850904127286, -0.5914867702857678, 2.3096546521777475, -1.037068314760687, -3.32947786874687, 2.5598823843162015, 1.574050089531476, -1.7912897650989528, 1.749404193689521, 0.7181243381691309, -1.1444700271493007, 3.3507464169756416, 0.9487411644994168, -3.3285677629154184, 0.39290440970810947, 0.8098465258598843]",-976.5453566832233
bbob_f002_i41_d20,2,41,L-BFGS-B,,
bbob_f002_i41_d20,2,41,BIPOP-CMAES,"[-5.89263594454166, 1.663551223902204, -1.9416348295460149, -1.8779558169819646, -0.10465344677323372, -0.36885779365828236, 2.238850112081315, -0.9833014083187487, -3.291116820687108, 2.466132029870016, 1.5454754999755467, -1.8338498030364325, 1.7612899965622215, 0.7154850398773555, -1.1481674172982903, 3.3460258811627175, 0.9494026625840186, -3.3240170694510716, 0.39285249473483813, 0.8128547253421919]",-914.7969935545925
bbob_f002_i42_d20,2,42,PSO,"[2.7881365423797906, -3.130879810626116, -0.2925634209444613, -2.8818484531008206, -3.7477830652975825, 1.4720505381396867, -1.2788320031867328, -0.3835141501897579, 3.6588039220032442, 3.084554769944723, 3.3203607375853, 1.1155592392047156, 2.98720402010025, -3.317435029383678, 3.3353133812996543, -1.6264635959709712, 0.5552578232849636, 3.301600709936112, -1.1432196932069112, 0.4944006495340293]",-36.28674508876541
bbob_f002_i42_d20,2,42,CMAES,"[1.3603519783421492, -3.336333968229618, -0.5237442671219998, -2.8931126483867518, -3.737862439033162, 1.4674922991770947, -1.2418164300299015, -0.3726818716623006, 3.6622522190913713, 3.079625529845975, 3.31837161453236, 1.1185468208946254, 2.9854613761895603, -3.317500016440522, 3.334968249839923, -1.6270550514564048, 0.5553434453025075, 3.3015068889152275, -1.143114653220108, 0.49410092126054206]",-33.22117608046501
bbob_f002_i42_d20,2,42,DE,"[1.036871656170078, -3.560621665860844, -0.48586082223146265, -2.6530503463298993, -3.788899044599199, 1.4665536255109801, -1.112221834717944, -0.21723707927176608, 3.7479531563338466, 3.095622084489179, 3.3460670861659847, 1.1332998171563802, 2.9864539152521914, -3.32840328337337, 3.3324833391985913, -1.630795594280852, 0.5531756679394421, 3.299810505335708, -1.1428850568527134, 0.49613795380377795]",-13.6425868906089
bbob_f002_i42_d20,2,42,L-BFGS-B,,
bbob_f002_i42_d20,2,42,BIPOP-CMAES,"[4.1435441025273185, -1.8161400152663223, -2.034364100993963, -2.954186499722876, -3.431538461431928, 1.5030143182136264, -1.1900746808631744, -0.4544270254413029, 3.673256322572638, 3.079456555781904, 3.305230320083779, 1.119198990842565, 2.977990091805111, -3.3160643720395737, 3.3360388809195536, -1.6270057200284436, 0.5556743952666026, 3.2998587296642716, -1.1434972160596282, 0.4944578671121074]",-10.693173253044812
bbob_f002_i43_d20,2,43,PSO,"[0.4235990677193017, -2.9312019524828212, -1.008129793546327, -2.2779396763626276, 2.695065712876585, -3.3818089833913123, -3.823028151046683, -1.1282659199348526, 0.12464741362030156, 0.4293083952915878, 0.7041963243814356, 1.1184801262472275, -1.6334988213822874, 2.2214228583263016, -2.8598719244292328, -0.659228926953857, -3.3048787406216897, -2.464043847962916, -1.6792199241007744, -0.07123582556361369]",-48.39156873320409
bbob_f002_i43_d20,2,43,CMAES,"[0.261515565279284, -2.907182116017885, -1.0220176969954933, -2.326528369960786, 2.564526134557326, -3.3325578128147146, -3.803605290557007, -1.1325642349818654, 0.14561707845345317, 0.43128707457528037, 0.6986464670978592, 1.119600340738911, -1.633757146715253, 2.2224616796120644, -2.860127510887604, -0.6597483553823373, -3.303970992215688, -2.4638050424849007, -1.6786970965793504, -0.07096021366881367]",-47.3992735446824
bbob_f002_i43_d20,2,43,DE,"[-0.11891308792805855, -0.10743266113105948, -0.9050892475871704, -2.5210157383229275, 2.7729123439401513, -3.7815739470447447, -3.6378809667599956, -1.1210507121057405, 0.11088381248400919, 0.34275581901148977, 0.6727355259664911, 1.0886015506585713, -1.6251157855467269, 2.2135396469382007, -2.854917812724617, -0.6599971675341229, -3.30492591447724, -2.468883458903049, -1.676727964742211, -0.07167484295444132]",-0.9913699972985199
bbob_f002_i43_d20,2,43,L-BFGS-B,,
bbob_f002_i43_d20,2,43,BIPOP-CMAES,"[-6.4062273057144274, 1.2772856248895477, -3.3153573538808776, -1.854054846182864, 2.9827685763230565, -3.918416496184733, -3.9448584348878404, -1.0762866593956968, 0.13280212686879747, 0.4310746623943788, 0.6903388585542586, 1.1234716260474256, -1.6384703162375143, 2.220314335475899, -2.860967474221428, -0.6622314285328511, -3.305326452987327, -2.463583476284309, -1.6783292027054668, -0.07106408119011919]",68.10418683067962
bbob_f002_i44_d20,2,44,PSO,"[-3.4566123738297687, -1.5449998427008198, 1.8106234550685465, -1.5778373282565885, -0.1963870391796616, -2.716006877991635, -2.1194249431012184, 2.9781077825814624, 2.39340438865708, -2.2374703585578612, 3.2158096624345514, -2.0491156879173995, -2.1283036040449628, -2.168957358784831, 0.46921074717484923, 3.215203179740383, 3.4570985950657365, 1.4407881046091862, 1.2262759789216582, 1.7375698551993923]",1094.1038384712144
bbob_f002_i44_d20,2,44,CMAES,"[-1.8315934671644585, -4.991314916538443, 1.4974018986988016, -2.1322540730172523, 0.006551979883596459, -3.089593039527598, -2.1175127154223476, 2.7168760670503698, 2.36936759457717, -2.1950172047970753, 3.2430301305137945, -2.0593020769917385, -2.115722319509783, -2.1883215262858435, 0.475607148849698, 3.2054071801105906, 3.4558041157255577, 1.4481684600732772, 1.2245894727388515, 1.7449146790677723]",1012.0279551659886
bbob_f002_i44_d20,2,44,DE,"[-4.751320257373228, -3.9909135077899087, 1.7809940562366433, -2.0118124626791127, -0.23169759362999354, -3.0879213707370567, -2.206622334467559, 2.807834940878632, 2.422927050213278, -2.2007457731979345, 3.2590874609079785, -2.0769236622875407, -2.1370036911126964, -2.1942200627691557, 0.4808829421749008, 3.201247066895504, 3.4557924074813497, 1.4447685970008166, 1.2246930537532652, 1.7465606657402544]",1018.3519798850309
bbob_f002_i44_d20,2,44,L-BFGS-B,,
bbob_f002_i44_d20,2,44,BIPOP-CMAES,"[-8.484359600608085, -11.909850619828697, 2.555732283255502, -2.459211473800419, -0.9764922523711685, -3.4310800235343946, -1.751672626097132, 2.8161543150371484, 2.343063517766712, -2.0874826641204165, 3.2314641618370104, -2.074081251452595, -2.103087638020723, -2.175537973741203, 0.4729901097231598, 3.207998006460571, 3.456447859684868, 1.446027530140273, 1.2248910194966005, 1.745524550353772]",1236.2500237470758
bbob_f002_i45_d20,2,45,PSO,"[-3.601758892414234, 2.5866576240189305, 2.8026957088983986, 0.2567039467501257, -1.711365583599641, -2.4291095053073217, -2.9707203255045767, 3.9114855477854493, 1.9317332172683284, 0.5162150950113081, -3.241727460002694, 0.9648377394450445, 0.18701133547343926, 1.2922832808426221, 2.4770309178155676, 1.0034791449758982, -2.8762897089962736, 3.8182771377780975, -3.7573856607609026, -2.939928332004093]",326.9395041062551
bbob_f002_i45_d20,2,45,CMAES,"[-1.9441287001293057, 3.3418102955225955, 3.5608128436631805, -0.19910551684758815, -1.6051426648910838, -2.4894828867222616, -2.9871404557729857, 3.9592217958238187, 1.9167721223649234, 0.5198005946367479, -3.248166523073988, 0.9681940968326419, 0.18703105452874347, 1.291090072720177, 2.4771937908920663, 1.0040924288419397, -2.876151448144841, 3.8180649663379462, -3.7569149076737993, -2.939749145727543]",333.920214521171
bbob_f002_i45_d20,2,45,DE,"[-3.236265474782939, 4.037078830803847, 2.4343536467781846, 0.4564445671720377, -1.7252302024708057, -2.4788885438303634, -3.228404047937061, 3.8984185548836985, 1.968192761352555, 0.5203786595962222, -3.238118536133629, 0.9628647657686366, 0.19456563489394096, 1.2870981981563032, 2.475523796763869, 1.0034624246290935, -2.875240376735958, 3.819379922766048, -3.7547513736372125, -2.939661282710132]",341.6002369089355
bbob_f002_i45_d20,2,45,L-BFGS-B,,
bbob_f002_i45_d20,2,45,BIPOP-CMAES,"[-5.521592912250862, 8.412876999189148, 2.318160549584606, 0.6290859232284791, -0.831520366033981, -2.3787884691659675, -2.9671893929485695, 3.954863395061821, 1.9255310643036232, 0.5164750663891101, -3.235589233539575, 0.9758609973670307, 0.18216535624202962, 1.2914096968353228, 2.477249496736329, 1.003656910814263, -2.876749401115705, 3.8176216251775315, -3.7567238966451804, -2.9404305484135156]",421.8378188026245
bbob_f002_i46_d20,2,46,PSO,"[1.1886624318562562, 0.5362454418137154, 2.5546887695399536, -2.084398905572794, 3.2062260983954736, 0.5632193834333152, -2.161238661432836, 2.779418698261334, 1.7680442892170782, -3.5269972981121254, -2.564653064080173, -2.888722617564837, -0.7970130498282455, -3.756563330341215, 0.15362423692853944, -0.948870257296447, 1.5703785167134732, -2.5519488155571297, 0.5383608656364535, -2.132006416136579]",-46.80793730874055
bbob_f002_i46_d20,2,46,CMAES,"[1.794917634849532, 0.5665879430998544, 2.5953503761985104, -2.101168966396088, 3.203316396012731, 0.5529052527568679, -2.1639335437280174, 2.779242726535954, 1.7704622784472868, -3.527067978128026, -2.5656807515082622, -2.8883431028094586, -0.7972529072177945, -3.7570710099854967, 0.15382228419207866, -0.9487283758118039, 1.5702857690757757, -2.552022437556925, 0.5384031150199302, -2.131904773604238]",-46.34566272916738
